,NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023
22170,210062087428;2024;7;F;1;2;1;1;5;;0;3550308;São Paulo;35;SP;E;E;B;D;2;A;B;A;B;B;A;A;B;A;B;B;A;B;A;B;A;B;A
22171,210062087429;2024;11;F;2;3;1;1;0;;0;2804805;Nossa Senhora do Socorro;28;SE;B;E;B;B;3;B;B;A;B;C;A;A;B;A;B;A;A;B;A;B;B;C;B
22172,210062087430;2024;8;F;1;2;1;1;5;;0;1100122;Ji-Paraná;11;RO;E;G;C;D;6;B;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;B;A
22173,210062087431;2024;3;M;1;3;1;2;0;1;0;2200400;Altos;22;PI;B;D;B;F;6;A;B;A;B;D;A;B;B;A;A;A;A;B;A;B;A;D;A
22174,210062087432;2024;11;F;1;3;1;1;11;;0;2211001;Teresina;22;PI;B;E;F;C;4;A;B;A;B;C;A;A;B;A;B;B;A;B;A;B;B;C;A
22175,210062087433;2024;11;M;1;3;1;1;9;;0;1502202;Capanema;15;PA;E;B;D;B;4;B;C;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22176,210062087434;2024;8;F;1;4;1;1;6;;0;2807402;Tobias Barreto;28;SE;E;E;B;D;4;A;C;A;B;C;A;A;B;A;A;A;A;B;A;B;A;B;E
22177,210062087435;2024;7;F;1;2;1;1;5;;0;2933307;Vitória da Conquista;29;BA;H;D;F;B;3;A;B;A;B;B;A;A;B;A;A;A;A;B;A;B;B;C;A
22178,210062087436;2024;9;F;1;1;1;1;6;;0;2408904;Parelhas;24;RN;B;B;A;B;5;A;C;A;B;C;A;C;B;A;A;A;A;B;A;B;B;D;A
22179,210062087437;2024;1;F;1;3;1;3;0;;1;2922508;Nazaré;29;BA;E;E;F;F;5;B;B;A;B;D;A;A;B;A;A;B;A;B;A;B;A;D;A
22180,210062087438;2024;3;F;1;3;1;2;0;1;0;1400100;Boa Vista;14;RR;D;E;F;B;3;A;C;B;B;C;B;A;B;A;B;B;A;B;A;B;A;C;A
22181,210062087439;2024;2;M;0;1;1;3;0;;1;4322400;Uruguaiana;43;RS;G;G;E;E;3;B;Q;A;C;D;B;A;B;A;B;B;B;D;B;B;C;D;E
22182,210062087440;2024;3;M;1;1;1;2;0;1;0;3543402;Ribeirão Preto;35;SP;C;F;E;B;4;A;Q;B;D;D;D;A;B;B;B;B;B;D;B;B;C;D;D
22183,210062087441;2024;8;F;1;2;1;1;5;;0;2927408;Salvador;29;BA;E;E;C;D;2;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;B;E
22184,210062087442;2024;14;F;1;3;1;1;0;;0;1100106;Guajará-Mirim;11;RO;E;E;B;D;2;A;A;A;B;B;A;A;A;A;A;A;A;A;A;B;A;B;A
22185,210062087443;2024;13;F;3;1;1;1;18;;0;3550308;São Paulo;35;SP;E;F;C;D;3;B;C;A;B;C;A;B;B;A;B;B;A;B;A;B;B;D;A
22186,210062087444;2024;13;F;1;3;1;1;12;;0;1721000;Palmas;17;TO;B;B;A;A;4;B;B;A;B;D;B;A;B;A;A;A;A;B;A;B;A;D;A
22187,210062087445;2024;14;M;3;3;1;1;18;;0;2507507;João Pessoa;25;PB;B;B;C;B;1;B;D;A;B;B;B;A;B;A;A;A;A;A;A;B;A;B;A
22188,210062087446;2024;6;F;1;1;1;1;3;;0;3118601;Contagem;31;MG;E;G;C;D;3;B;F;A;B;D;B;A;B;A;B;A;A;C;B;B;C;D;A
22189,210062087447;2024;7;F;1;2;1;1;0;;0;2706703;Penedo;27;AL;C;C;A;B;1;A;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;B;A
22190,210062087448;2024;4;F;3;4;1;1;2;;0;1302603;Manaus;13;AM;G;G;E;E;5;A;O;D;D;D;C;A;B;A;B;B;B;C;B;B;C;E;D
22191,210062087449;2024;4;F;1;3;1;1;2;;0;2910800;Feira de Santana;29;BA;E;F;D;D;4;A;G;A;B;C;B;B;B;A;B;B;B;B;A;B;B;E;A
22192,210062087450;2024;8;M;1;2;1;1;3;;0;2918001;Jequié;29;BA;B;E;B;B;6;B;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;C;A
22193,210062087451;2024;8;F;1;3;1;1;0;;0;2927408;Salvador;29;BA;C;E;B;B;2;A;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;B;A
22194,210062087452;2024;15;M;2;2;1;1;18;;0;2611606;Recife;26;PE;E;E;B;B;4;A;A;A;B;C;A;A;B;A;A;A;A;B;A;A;B;B;D
22195,210062087453;2024;2;F;0;2;1;2;0;1;0;2602902;Cabo de Santo Agostinho;26;PE;F;D;F;F;2;A;A;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22196,210062087454;2024;7;M;1;1;1;1;5;;0;2304400;Fortaleza;23;CE;A;A;B;B;2;A;B;A;B;B;A;A;B;A;A;A;A;B;A;A;A;B;A
22197,210062087455;2024;13;F;1;3;1;1;9;;0;2111300;São Luís;21;MA;E;A;B;A;5;B;B;A;B;B;A;A;B;A;A;A;A;B;A;B;A;C;A
22198,210062087456;2024;1;F;1;1;1;4;0;;0;2800308;Aracaju;28;SE;F;G;D;D;2;A;G;A;C;C;B;A;B;A;B;B;B;C;A;B;B;B;F
22199,210062087457;2024;2;M;1;1;1;2;0;1;0;2504009;Campina Grande;25;PB;E;F;C;D;3;A;C;A;C;D;B;B;B;B;B;B;B;B;B;B;C;D;E
22200,210062087458;2024;1;F;1;1;1;3;0;;1;2931905;Tucano;29;BA;B;C;A;F;3;A;C;A;D;D;D;B;B;A;B;B;A;B;A;B;B;D;A
22201,210062087459;2024;2;M;1;4;1;2;0;1;0;4107652;Fazenda Rio Grande;41;PR;H;D;C;C;6;A;H;A;B;D;A;B;C;A;B;B;A;B;B;B;A;E;A
22202,210062087460;2024;2;F;1;3;1;3;0;;1;3131307;Ipatinga;31;MG;D;F;C;D;6;B;F;A;B;C;A;A;B;A;B;B;A;B;B;B;B;D;A
22203,210062087461;2024;3;M;1;1;1;1;1;;0;3205002;Serra;32;ES;E;D;D;D;2;A;G;A;B;B;B;A;B;A;B;A;B;B;B;B;C;B;A
22204,210062087462;2024;2;F;1;1;1;3;0;;1;4319901;Sapiranga;43;RS;E;D;B;B;5;B;C;A;B;C;B;A;B;A;B;B;A;C;A;B;A;E;A
22205,210062087463;2024;6;M;1;2;1;1;4;;0;1302603;Manaus;13;AM;C;E;C;B;1;A;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;B;A
22206,210062087464;2024;7;M;1;1;1;1;2;;0;3304557;Rio de Janeiro;33;RJ;B;C;B;B;3;B;D;A;C;C;B;A;C;A;B;B;A;B;A;B;B;D;A
22207,210062087465;2024;12;M;2;3;1;1;18;;0;1502202;Capanema;15;PA;D;D;C;B;4;B;F;A;B;C;A;B;B;A;B;A;A;B;A;B;B;C;A
22208,210062087466;2024;14;M;2;3;1;1;18;;0;3162500;São João del Rei;31;MG;C;D;C;C;5;B;F;A;B;D;B;A;B;A;B;B;A;C;B;B;B;D;A
22209,210062087467;2024;3;F;1;2;1;3;0;;1;2927408;Salvador;29;BA;H;D;B;B;5;A;A;A;B;C;A;A;B;A;B;A;A;B;A;B;A;B;A
22210,210062087468;2024;3;F;1;3;1;2;0;1;0;3304557;Rio de Janeiro;33;RJ;B;B;F;B;3;A;C;A;B;C;A;A;B;A;A;A;A;B;A;B;A;B;A
22211,210062087469;2024;1;F;1;2;1;3;0;;1;3510500;Caraguatatuba;35;SP;E;E;C;B;3;A;C;A;C;D;A;B;B;A;B;B;A;B;A;B;B;B;B
22212,210062087470;2024;1;M;1;1;1;3;0;;1;2611101;Petrolina;26;PE;E;E;D;A;4;A;F;A;D;D;B;C;C;A;B;B;A;D;B;B;B;E;E
22213,210062087471;2024;3;F;1;1;1;3;0;;1;4315602;Rio Grande;43;RS;B;E;F;F;4;A;B;A;B;C;B;A;B;A;B;B;A;B;A;B;A;D;A
22214,210062087472;2024;10;F;1;1;1;1;7;;0;3542206;Rancharia;35;SP;H;E;A;A;3;A;C;A;B;C;B;A;B;A;A;B;A;B;A;B;B;D;A
22215,210062087473;2024;8;F;1;3;1;1;6;;0;2611606;Recife;26;PE;C;E;B;B;4;B;B;A;B;B;A;A;B;A;A;A;A;B;A;B;A;C;C
22216,210062087474;2024;14;F;2;3;1;1;18;;0;3106200;Belo Horizonte;31;MG;B;E;C;F;3;B;I;A;B;D;B;A;B;A;B;B;A;B;B;B;B;C;A
22217,210062087475;2024;12;F;3;2;1;1;14;;0;3518800;Guarulhos;35;SP;B;B;C;B;2;A;A;A;B;B;A;A;B;A;A;A;A;B;A;B;B;B;A
22218,210062087476;2024;12;F;2;1;1;1;14;;0;2614501;Surubim;26;PE;E;F;C;D;2;A;D;A;B;C;B;A;B;A;A;B;A;B;A;B;A;B;B
22219,210062087477;2024;2;M;1;1;1;3;0;;1;2307601;Limoeiro do Norte;23;CE;E;E;B;B;4;A;C;A;B;C;A;B;B;A;B;A;A;B;A;B;A;C;A
22220,210062087478;2024;3;F;1;3;1;2;0;1;0;5300108;Brasília;53;DF;F;D;B;B;4;A;B;A;B;B;A;A;B;A;B;A;A;B;A;B;A;B;A
22221,210062087479;2024;7;F;1;1;1;1;0;;0;4321501;Torres;43;RS;B;C;B;F;5;A;E;A;B;C;A;B;B;A;B;B;A;C;A;B;A;E;A
22222,210062087480;2024;2;F;1;3;1;3;0;;1;1100205;Porto Velho;11;RO;G;G;D;D;3;A;F;A;B;C;A;A;B;A;B;A;A;B;A;B;B;D;D
22223,210062087481;2024;6;F;1;3;1;1;3;;0;3106200;Belo Horizonte;31;MG;B;E;B;B;4;B;C;A;C;D;C;A;C;A;B;B;B;C;A;B;B;E;A
22224,210062087482;2024;11;M;2;1;1;1;0;;0;3304557;Rio de Janeiro;33;RJ;F;G;D;D;2;A;F;A;B;C;B;A;B;A;B;A;A;B;A;B;B;C;C
22225,210062087483;2024;12;M;1;3;1;1;8;;0;3304557;Rio de Janeiro;33;RJ;A;C;B;B;2;B;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;C;A
22226,210062087484;2024;9;F;1;2;1;1;5;;0;3547809;Santo André;35;SP;C;B;C;B;2;B;C;A;B;C;A;A;B;A;B;A;A;B;A;B;A;C;A
22227,210062087485;2024;5;F;1;2;1;1;3;;0;3530607;Mogi das Cruzes;35;SP;F;F;D;D;4;B;B;A;B;D;A;A;B;A;B;A;A;B;A;B;B;D;A
22228,210062087486;2024;6;F;1;1;1;1;4;;0;3550308;São Paulo;35;SP;F;F;F;D;2;A;I;A;C;C;A;A;B;A;B;B;B;C;B;B;D;C;D
22229,210062087487;2024;7;F;1;3;2;1;4;;0;1302603;Manaus;13;AM;E;D;B;B;1;B;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;E
22230,210062087488;2024;7;F;1;3;1;1;5;;0;1600303;Macapá;16;AP;C;B;A;B;4;B;A;A;B;B;A;A;B;A;B;A;A;B;A;B;A;B;A
22231,210062087489;2024;1;M;1;1;1;3;0;;1;2606002;Garanhuns;26;PE;B;C;A;A;2;A;A;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22232,210062087490;2024;4;F;1;3;2;2;0;1;0;3152105;Ponte Nova;31;MG;D;C;C;B;5;A;C;A;B;C;B;A;B;A;B;B;A;B;A;B;A;D;A
22233,210062087491;2024;15;F;1;1;1;1;5;;0;3550308;São Paulo;35;SP;A;B;B;B;2;B;A;A;B;B;A;A;B;A;B;A;A;A;A;B;A;B;A
22234,210062087492;2024;12;M;0;2;1;1;0;;0;2506301;Guarabira;25;PB;C;G;A;D;3;B;E;A;B;C;B;B;B;A;A;A;A;B;A;B;B;C;A
22235,210062087493;2024;11;F;1;2;1;1;7;;0;2906204;Canarana;29;BA;A;B;A;A;7;B;B;A;B;C;A;A;A;A;A;A;A;B;A;B;A;D;A
22236,210062087494;2024;7;F;1;1;1;1;5;;0;1600303;Macapá;16;AP;E;D;F;B;3;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;B;C;A
22237,210062087495;2024;10;F;0;1;1;1;6;;0;3550308;São Paulo;35;SP;D;F;F;B;2;A;A;A;B;B;A;A;B;A;A;A;A;B;A;B;A;C;A
22238,210062087496;2024;6;F;1;2;1;1;4;;0;2111300;São Luís;21;MA;H;D;F;B;4;A;C;C;D;D;B;A;B;A;A;A;A;C;B;B;C;B;D
22239,210062087497;2024;6;F;1;3;1;1;4;;0;2302404;Boa Viagem;23;CE;B;B;F;F;2;A;A;A;B;B;A;A;B;A;A;A;A;B;A;A;A;B;A
22240,210062087498;2024;14;F;2;3;1;1;11;;0;4304705;Carazinho;43;RS;B;C;A;A;4;B;D;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;A
22241,210062087499;2024;12;M;1;2;1;1;12;;0;2507507;João Pessoa;25;PB;E;E;C;B;1;A;A;A;B;B;A;A;B;A;A;A;A;A;A;B;B;B;B
22242,210062087500;2024;4;F;1;2;1;1;2;;0;3170206;Uberlândia;31;MG;E;E;C;B;5;A;D;A;B;C;A;A;B;A;B;B;A;B;A;B;B;D;A
22243,210062087501;2024;7;M;1;2;1;1;4;;0;3106200;Belo Horizonte;31;MG;D;E;F;B;4;B;D;A;B;C;B;A;B;A;A;A;A;B;A;B;B;D;A
22244,210062087502;2024;7;F;3;3;1;1;5;;0;2803005;Itabaianinha;28;SE;H;D;A;A;4;A;A;A;B;C;A;B;B;A;A;A;A;B;A;A;A;B;A
22245,210062087503;2024;6;M;1;3;1;1;4;;0;2211001;Teresina;22;PI;G;G;E;D;5;A;O;A;D;D;B;A;C;A;B;A;A;B;B;B;C;D;D
22246,210062087504;2024;7;F;1;1;1;1;5;;0;3136702;Juiz de Fora;31;MG;E;G;D;D;2;A;I;A;D;D;B;A;B;A;B;B;A;C;A;B;B;C;D
22247,210062087505;2024;2;F;0;1;1;3;0;;1;3303302;Niterói;33;RJ;G;G;E;D;5;A;L;B;D;D;B;A;B;A;B;B;B;C;A;B;C;E;A
22248,210062087506;2024;4;M;1;1;2;2;0;1;0;4314902;Porto Alegre;43;RS;B;D;B;B;3;A;E;A;C;D;B;A;B;B;B;B;B;D;A;A;B;D;A
22249,210062087507;2024;2;F;1;3;1;3;0;;1;3106200;Belo Horizonte;31;MG;E;E;C;D;3;A;F;A;B;D;A;A;B;A;B;B;B;D;B;B;B;D;E
22250,210062087508;2024;2;M;1;1;1;3;0;;1;3125101;Extrema;31;MG;F;B;D;D;4;A;H;A;C;D;B;A;B;A;B;B;B;C;B;B;B;D;A
22251,210062087509;2024;3;F;1;1;1;2;0;1;0;4113700;Londrina;41;PR;E;F;F;D;4;A;H;A;D;D;B;A;B;A;B;B;B;C;B;B;D;E;A
22252,210062087510;2024;2;M;1;3;1;3;0;;1;1501402;Belém;15;PA;F;F;A;D;3;A;E;A;B;C;B;A;B;A;B;B;A;C;A;A;A;B;D
22253,210062087511;2024;2;F;1;3;1;3;0;;1;2105104;Icatu;21;MA;D;F;C;D;5;A;B;A;B;D;A;D;B;A;B;A;A;B;A;B;A;E;A
22254,210062087512;2024;1;M;1;1;1;2;0;1;0;5210406;Itaberaí;52;GO;F;G;D;E;3;A;P;B;D;C;C;A;C;B;B;B;B;C;B;B;D;B;D
22255,210062087513;2024;6;F;1;1;1;1;4;;0;3502804;Araçatuba;35;SP;F;F;D;B;6;A;K;A;B;D;A;A;B;A;B;A;A;B;A;B;B;E;A
22256,210062087514;2024;12;M;1;1;1;1;11;;0;2611606;Recife;26;PE;F;D;D;F;3;A;D;A;C;C;A;A;B;A;A;A;A;C;A;B;B;D;A
22257,210062087515;2024;6;M;1;1;1;1;4;;0;3519071;Hortolândia;35;SP;E;E;D;D;3;A;F;A;B;C;C;B;B;A;B;B;A;C;B;B;D;D;A
22258,210062087516;2024;8;M;1;2;1;1;2;;0;2928604;Santo Amaro;29;BA;D;D;B;B;4;B;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22259,210062087517;2024;4;M;1;3;1;1;2;;0;2926301;Riachão do Jacuípe;29;BA;D;E;B;D;3;A;F;A;B;D;B;A;B;A;A;A;A;C;A;B;B;D;A
22260,210062087518;2024;5;F;1;3;1;1;3;;0;2928703;Santo Antônio de Jesus;29;BA;D;D;B;C;4;B;C;A;B;C;A;A;B;A;A;B;A;B;A;B;A;D;A
22261,210062087519;2024;6;F;1;3;1;1;4;;0;5221858;Valparaíso de Goiás;52;GO;E;E;B;B;2;B;C;A;B;C;B;A;B;A;A;B;A;B;A;B;A;C;A
22262,210062087520;2024;7;F;1;1;1;1;3;;0;2903201;Barreiras;29;BA;B;E;C;D;5;B;C;A;B;C;A;A;B;A;A;A;A;B;A;B;A;E;A
22263,210062087521;2024;4;F;1;3;1;1;1;;0;1721000;Palmas;17;TO;B;E;A;A;4;A;B;A;B;D;A;A;B;A;A;A;A;B;A;B;A;D;A
22264,210062087522;2024;5;F;1;1;1;1;2;;0;3201308;Cariacica;32;ES;D;G;D;D;5;A;F;A;C;D;B;A;B;A;B;B;A;B;A;B;A;E;D
22265,210062087523;2024;1;F;1;1;1;3;0;;1;3503208;Araraquara;35;SP;E;E;D;D;4;A;F;C;C;D;C;A;B;A;B;B;B;D;A;B;C;E;D
22266,210062087524;2024;2;F;1;1;1;2;0;1;0;3518800;Guarulhos;35;SP;E;G;C;E;4;A;J;A;D;D;C;A;B;A;B;B;B;C;A;B;C;E;D
22267,210062087525;2024;3;F;1;3;1;2;0;1;0;2709400;Viçosa;27;AL;E;E;F;F;4;A;A;A;B;C;A;B;B;A;A;B;A;B;A;B;A;C;A
22268,210062087526;2024;2;F;1;1;1;3;0;;1;2928000;Santaluz;29;BA;B;E;A;A;4;A;A;A;B;C;B;A;B;A;A;A;A;B;A;B;A;E;A
22269,210062087527;2024;1;F;1;2;1;3;0;;1;2908002;Coaraci;29;BA;E;E;A;E;6;A;B;A;C;C;A;A;B;A;A;B;A;B;A;B;A;C;A
22270,210062087528;2024;11;F;1;1;1;1;13;;0;4314407;Pelotas;43;RS;E;E;C;B;2;B;C;A;B;C;A;A;B;A;B;B;A;B;A;B;B;C;A
22271,210062087529;2024;10;F;1;1;1;1;0;;0;1504208;Marabá;15;PA;E;E;B;B;5;A;B;A;B;C;A;B;B;A;A;A;A;B;A;A;A;C;A
22272,210062087530;2024;11;M;1;3;1;1;13;;0;3541406;Presidente Prudente;35;SP;D;D;A;B;3;A;B;A;B;B;A;A;B;A;B;B;A;B;A;A;A;B;A
22273,210062087531;2024;11;M;1;1;1;1;8;;0;2802908;Itabaiana;28;SE;C;B;B;B;2;B;B;A;C;D;A;A;B;A;B;A;A;B;A;B;B;C;A
22274,210062087532;2024;10;M;2;2;1;1;7;;0;2611606;Recife;26;PE;E;E;B;B;2;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22275,210062087533;2024;16;M;2;3;1;1;18;;0;3304557;Rio de Janeiro;33;RJ;A;C;D;B;2;B;C;A;B;C;A;A;B;A;A;A;A;B;A;A;A;C;A
22276,210062087534;2024;8;M;1;3;1;1;6;;0;3552403;Sumaré;35;SP;B;E;D;B;3;B;E;A;B;D;B;A;B;A;B;A;A;C;A;B;B;C;A
22277,210062087535;2024;15;M;2;1;1;1;0;;0;4315602;Rio Grande;43;RS;B;B;A;A;2;B;F;A;C;C;B;A;B;A;B;B;A;C;A;B;B;C;A
22278,210062087536;2024;11;F;1;2;1;1;12;;0;3156700;Sabará;31;MG;B;C;A;B;1;B;B;A;B;B;A;A;B;A;A;A;A;B;A;A;A;A;A
22279,210062087537;2024;6;F;1;1;1;1;4;;0;5103403;Cuiabá;51;MT;C;D;B;B;4;A;C;B;B;C;A;B;B;A;A;A;A;A;A;A;A;D;A
22280,210062087538;2024;5;M;1;3;1;1;2;;0;2802403;Gararu;28;SE;B;E;A;A;2;A;A;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22281,210062087539;2024;7;M;0;2;1;1;0;;0;3300209;Araruama;33;RJ;D;F;D;D;2;B;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;C;A
22282,210062087540;2024;5;M;1;1;1;2;0;1;0;4304606;Canoas;43;RS;E;F;C;F;2;B;B;A;C;D;A;A;B;A;B;B;B;C;A;B;D;D;A
22283,210062087541;2024;11;M;2;1;1;1;10;;0;3301702;Duque de Caxias;33;RJ;C;D;D;B;3;B;C;A;B;C;A;A;B;A;B;B;A;B;A;B;B;C;D
22284,210062087542;2024;3;M;1;1;1;2;0;1;0;2601201;Arcoverde;26;PE;F;F;D;D;4;A;K;D;C;D;C;A;B;A;B;B;A;B;A;B;B;C;D
22285,210062087543;2024;2;F;1;4;1;2;0;1;0;3550308;São Paulo;35;SP;G;G;C;E;3;A;G;A;D;C;C;A;B;B;B;B;B;C;A;B;C;B;E
22286,210062087544;2024;1;F;1;1;1;3;0;;1;4320107;Sarandi;43;RS;B;D;C;D;5;A;H;A;C;D;C;A;B;B;B;B;B;D;B;B;B;E;A
22287,210062087545;2024;1;F;1;3;1;3;0;;1;5205406;Ceres;52;GO;E;G;C;D;4;A;C;A;C;C;B;A;B;A;B;B;A;B;A;B;D;E;A
22288,210062087546;2024;11;M;1;2;1;2;0;;0;3550308;São Paulo;35;SP;B;C;B;B;4;A;D;A;B;C;A;A;B;A;B;B;A;B;A;B;B;E;A
22289,210062087547;2024;1;M;1;1;1;3;0;;1;3303609;Paracambi;33;RJ;E;E;D;B;3;A;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;B;A
22290,210062087548;2024;11;F;1;3;1;1;9;;0;2507507;João Pessoa;25;PB;E;G;C;D;2;B;C;A;B;C;A;B;B;A;B;B;A;B;A;B;B;C;A
22291,210062087549;2024;15;M;2;3;1;1;0;;0;5003207;Corumbá;50;MS;B;B;B;B;3;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;C;A
22292,210062087550;2024;11;F;0;1;1;1;7;;0;4318002;São Borja;43;RS;B;D;F;B;4;B;B;A;C;C;B;A;B;B;B;A;A;B;A;B;A;C;A
22293,210062087551;2024;20;M;2;3;1;1;18;;0;2611606;Recife;26;PE;E;E;D;A;1;B;O;B;C;D;B;A;B;A;B;B;B;C;A;B;D;D;A
22294,210062087552;2024;6;F;1;3;1;1;3;;0;2924009;Paulo Afonso;29;BA;B;B;A;A;5;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;A;B;A
22295,210062087553;2024;14;F;2;3;1;1;18;;0;2918407;Juazeiro;29;BA;B;B;F;F;3;A;A;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A
22296,210062087554;2024;11;F;1;1;1;1;7;;0;4303103;Cachoeirinha;43;RS;G;F;D;A;2;A;C;A;B;C;A;A;B;A;B;B;A;C;A;B;C;C;C
22297,210062087555;2024;12;M;0;3;1;1;0;;0;3106200;Belo Horizonte;31;MG;F;F;E;D;3;A;D;A;D;D;B;A;B;A;B;A;A;B;A;B;C;C;A
22298,210062087556;2024;8;F;1;3;1;1;6;;0;1200401;Rio Branco;12;AC;B;B;A;B;4;A;B;A;B;C;A;A;B;B;B;A;A;B;A;B;A;C;A
22299,210062087557;2024;2;M;1;1;1;3;0;;1;1400100;Boa Vista;14;RR;C;E;D;E;3;B;H;D;D;D;B;A;B;B;B;A;B;C;A;B;B;D;A
22300,210062087558;2024;8;M;1;3;1;1;6;;0;3144805;Nova Lima;31;MG;E;D;C;B;5;A;G;A;B;D;B;B;B;A;B;B;A;B;A;B;B;E;A
22301,210062087559;2024;7;F;1;1;1;1;5;;0;1501402;Belém;15;PA;H;H;F;F;3;A;I;A;B;C;A;A;B;A;B;A;A;C;A;B;B;B;D
22302,210062087560;2024;8;M;1;2;1;1;5;;0;3530706;Mogi Guaçu;35;SP;B;D;C;C;5;B;D;A;B;C;B;C;B;A;B;B;A;B;A;B;B;E;A
22303,210062087561;2024;8;F;1;1;1;1;6;;0;3529401;Mauá;35;SP;C;B;B;F;4;B;E;A;B;D;B;A;B;A;A;A;A;B;A;B;B;C;A
22304,210062087562;2024;8;F;1;1;1;1;5;;0;3505708;Barueri;35;SP;G;G;D;D;5;A;J;A;D;D;B;A;B;A;B;B;A;C;A;B;C;E;A
22305,210062087563;2024;9;F;1;3;1;1;6;;0;2111300;São Luís;21;MA;D;C;F;F;2;B;D;A;B;C;A;A;B;A;A;A;A;A;A;B;B;C;A
22306,210062087564;2024;8;F;1;3;1;1;5;;0;2100204;Alcântara;21;MA;C;D;A;A;4;A;B;A;B;C;A;B;A;B;A;A;A;A;A;B;A;C;A
22307,210062087565;2024;8;F;1;3;2;1;6;;0;3131307;Ipatinga;31;MG;C;B;C;A;3;B;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;D;A
22308,210062087566;2024;11;F;1;3;1;1;10;;0;3530607;Mogi das Cruzes;35;SP;D;E;C;B;3;B;D;A;B;B;A;A;B;A;B;A;A;A;A;B;A;B;A
22309,210062087567;2024;6;F;1;3;1;1;3;;0;2611606;Recife;26;PE;A;D;F;B;6;A;B;A;B;C;A;A;B;A;A;A;A;B;A;B;B;C;A
22310,210062087568;2024;14;F;1;3;1;1;18;;0;2516904;Uiraúna;25;PB;A;A;F;F;1;B;B;A;B;B;A;A;B;A;A;A;A;B;A;B;A;B;A
22311,210062087569;2024;3;M;1;0;1;2;0;1;0;3545209;Salto;35;SP;E;E;F;F;5;B;A;A;B;C;A;A;B;A;B;A;A;B;A;B;B;D;A
22312,210062087570;2024;1;F;1;1;1;3;0;;1;4321808;Três de Maio;43;RS;G;G;E;E;4;A;Q;B;D;D;C;A;B;A;B;B;B;C;B;B;D;E;D
22313,210062087571;2024;4;F;1;3;1;1;0;;0;1721000;Palmas;17;TO;D;E;B;B;3;B;C;A;B;B;A;B;B;A;A;A;A;B;A;B;A;C;A
22314,210062087572;2024;3;F;1;3;1;2;0;;0;2927408;Salvador;29;BA;B;B;A;B;6;B;A;A;B;D;B;B;B;A;B;A;A;B;A;B;A;E;A
22315,210062087573;2024;13;F;2;1;1;1;18;;0;3302403;Macaé;33;RJ;B;C;A;A;2;B;F;B;D;C;B;A;B;B;B;B;B;B;A;B;B;C;A
22316,210062087574;2024;7;F;1;3;1;1;3;;0;2211001;Teresina;22;PI;E;F;D;D;3;A;D;B;D;D;B;A;B;A;B;B;A;A;A;B;A;C;D
22317,210062087575;2024;5;F;1;1;1;1;3;;0;3106200;Belo Horizonte;31;MG;F;F;B;D;4;A;K;A;D;D;B;A;B;A;B;B;A;D;B;B;E;E;E
22318,210062087576;2024;7;F;1;2;1;1;0;;0;1600600;Santana;16;AP;D;D;B;B;5;A;C;A;B;C;A;A;B;A;B;A;A;B;A;B;A;D;A
22319,210062087577;2024;4;M;1;1;1;1;3;;0;2914000;Ipirá;29;BA;B;G;A;D;4;A;C;A;B;C;A;B;B;A;A;A;A;B;A;B;B;C;A
22320,210062087578;2024;6;F;1;3;1;1;3;;0;2602902;Cabo de Santo Agostinho;26;PE;B;E;D;B;2;B;D;A;B;C;A;A;B;A;B;A;A;B;A;B;A;D;A
22321,210062087579;2024;4;F;1;3;1;1;2;;0;2611101;Petrolina;26;PE;H;E;A;D;3;B;B;A;B;B;A;A;A;A;A;A;A;B;A;A;A;B;A
